DTSZ1.20.8.bdom = [ 1.57683235588 , 2.10850211776 , 1.43365710338 , 1.33317621172 , 1.41811723918 , 1.34151448813 , 1.39504934877 , 1.45284243513 , 1.96147201738 , 1.33735777408 , 1.27659036 , 1.51531315069 , 1.42726329451 , 1.2131119838 , 1.33416776179 , 1.30201890648 , 1.30937044551 , 1.22821370229 , 1.37595280194 , 1.24831114283 , ]
DTSZ1.20.8.cdom = [ 1.29626528884 , 1.4993355291 , 1.25976114409 , 1.35294066787 , 1.44320171964 , 1.31253185293 , 1.41084852993 , 1.50334779522 , 1.41875080654 , 1.35061671876 , 1.48912470572 , 1.43703875483 , 1.43960693213 , 1.29428726815 , 1.50854034094 , 1.44675631284 , 1.31572690608 , 1.29089387042 , 1.37121760073 , 1.31197028151 , ]
DTSZ1.40.2.bdom = [ 1.32189343099 , 1.43224801355 , 1.34032404484 , 1.41881727685 , 1.31737987593 , 1.46355688461 , 1.33989526049 , 1.30135889808 , 1.30499884644 , 1.44899384437 , 1.35029092599 , 1.24335364609 , 1.36154175491 , 1.39242593469 , 1.33241228039 , 1.38531604653 , 1.35001959244 , 1.43231539133 , 1.33909554491 , 1.30820263557 , ]
DTSZ1.40.2.cdom = [ 1.31473650146 , 1.30085985898 , 1.29600755862 , 1.39432095409 , 1.34345211244 , 1.30289898624 , 1.3230934884 , 1.28539932866 , 1.29168238013 , 1.36845883754 , 1.29574764006 , 1.23283303204 , 1.35828083301 , 1.31093952907 , 1.23902374557 , 1.31699126551 , 1.2873821563 , 1.38766705183 , 1.30496793486 , 1.32575086555 , ]
DTSZ1.40.4.bdom = [ 1.43652512571 , 1.50943986774 , 1.32536287667 , 1.43217527334 , 1.30857689118 , 1.40730949081 , 1.4540215954 , 1.33250583176 , 1.41154611571 , 1.3476526333 , 1.34775120467 , 1.25294458337 , 1.39324131865 , 1.33645462835 , 1.30021746319 , 1.34249515038 , 1.26447114105 , 1.37797318277 , 1.2746785319 , 1.30234130669 , ]
DTSZ1.40.4.cdom = [ 1.27322737741 , 1.3084114778 , 1.2755988154 , 1.38179217008 , 1.33302313742 , 1.29757312919 , 1.29429058446 , 1.28029987952 , 1.34746529329 , 1.41283790189 , 1.31287519174 , 1.30084952281 , 1.3513790009 , 1.29633019965 , 1.29236358899 , 1.3152655516 , 1.28440310574 , 1.34992643052 , 1.29059004707 , 1.30884632656 , ]
DTSZ1.40.6.bdom = [ 1.68274502663 , 1.63292670743 , 1.30712734792 , 1.39046001207 , 1.29004672588 , 1.36149520551 , 1.52501744 , 1.28332203179 , 1.42744737116 , 1.39051540747 , 1.29794065509 , 1.24929799802 , 1.35439162853 , 1.36921290955 , 1.27074973226 , 1.29089976377 , 1.33663700209 , 1.36007937959 , 1.2786284509 , 1.26687190187 , ]
DTSZ1.40.6.cdom = [ 1.30625024394 , 1.32673200864 , 1.32122271528 , 1.43684660908 , 1.29348939376 , 1.2922042708 , 1.2920809189 , 1.31177970687 , 1.29586588966 , 1.40061229594 , 1.3251585488 , 1.26469928257 , 1.36611768295 , 1.34303103979 , 1.28993655606 , 1.34973610745 , 1.2952213611 , 1.40609965086 , 1.31134213341 , 1.33548841769 , ]
DTSZ1.40.8.bdom = [ 1.67514511778 , 1.53613554974 , 1.30201881802 , 1.40511614579 , 1.31243072877 , 1.31027846747 , 2.13360145105 , 1.33348830495 , 1.43278491975 , 1.33082782511 , 1.28218977889 , 1.24211085305 , 1.31929414165 , 1.53805135251 , 1.25301044507 , 1.30340281543 , 1.31596880388 , 1.40523352213 , 1.30586450751 , 1.24741467713 , ]
DTSZ1.40.8.cdom = [ 1.25090369063 , 1.30801424776 , 1.28289928686 , 1.39635978758 , 1.29646211844 , 1.29849106395 , 1.29691250877 , 1.35059855528 , 1.3017584052 , 1.38292812193 , 1.27652865055 , 1.31226941348 , 1.36176786986 , 1.38430507623 , 1.29967077483 , 1.31513296492 , 1.31485795588 , 1.41074345641 , 1.3211478301 , 1.29605916687 , ]
DTSZ3.10.2.bdom = [ 1.32037509664 , 1.19039285681 , 1.20266540861 , 1.1333518771 , 1.16977178408 , 1.26997165786 , 1.32316991039 , 1.25147459242 , 1.20132235052 , 1.23059033311 , 1.24732232235 , 1.24528844097 , 1.24896126334 , 1.17412547802 , 1.17569403928 , 1.22011816971 , 1.19855088322 , 1.32808699537 , 1.17580497814 , 1.29331556487 , ]
DTSZ3.10.2.cdom = [ 1.21771856384 , 1.18118103501 , 1.19557542155 , 1.12266727154 , 1.19413132502 , 1.25857678551 , 1.31338696247 , 1.24565764381 , 1.1930217363 , 1.2134874785 , 1.22840056856 , 1.20991564984 , 1.28529288746 , 1.16948942855 , 1.13793002019 , 1.2343086991 , 1.19811024225 , 1.32019300327 , 1.19376923073 , 1.27800007369 , ]
DTSZ3.10.4.bdom = [ 1.53013277928 , 1.27535749802 , 1.60466474324 , 1.35621359591 , 1.36034295367 , 1.45012083967 , 1.47562626079 , 1.47759500388 , 1.3372458947 , 1.51910322993 , 1.40384213359 , 1.42591825478 , 1.3610486499 , 1.30099206007 , 1.25478839754 , 1.35623934891 , 1.40599853266 , 1.51476519876 , 1.3696262554 , 1.64450815188 , ]
DTSZ3.10.4.cdom = [ 1.38506413707 , 1.36892529026 , 1.33536828674 , 1.30020865549 , 1.36877413459 , 1.30603455807 , 1.42608520045 , 1.3709253599 , 1.36400297327 , 1.4608141107 , 1.30672800073 , 1.3534171704 , 1.39726158186 , 1.3580875515 , 1.31526305881 , 1.36646540895 , 1.55707768183 , 1.34050306109 , 1.35572510531 , 1.55880788082 , ]
DTSZ3.10.6.bdom = [ 2.50444156936 , 2.34539572011 , 2.55732013619 , 2.40853661922 , 2.09778763756 , 1.8428957421 , 2.36809543177 , 2.2533872877 , 1.88090686508 , 2.54431606411 , 2.38656397782 , 2.28365727854 , 1.98932838897 , 2.13224606851 , 1.91876186129 , 2.08528675233 , 2.40180868284 , 1.98716492822 , 1.85565870541 , 2.44920207898 , ]
DTSZ3.10.6.cdom = [ 2.04756794572 , 2.12164800297 , 2.11486193987 , 1.61075826542 , 1.75703902103 , 2.04697256777 , 2.10206835581 , 2.19355345517 , 2.00248417156 , 2.31062188582 , 2.0491325995 , 1.98566853129 , 2.16873725652 , 1.78926220707 , 1.61035789813 , 2.05799356582 , 1.97836223169 , 2.20647272637 , 1.84306499704 , 2.2652489473 , ]
DTSZ3.10.8.bdom = [ 10.1062262344 , 9.32679659121 , 5.83196767727 , 4.21403147158 , 4.3850850995 , 5.88285871507 , 4.9196208525 , 6.15230670438 , 2.99144803205 , 5.89601033068 , 5.76844615505 , 3.79337106061 , 4.54010272418 , 3.32038015296 , 3.81987019162 , 4.26444917223 , 4.24063668602 , 4.30143726278 , 4.02507616536 , 4.17295038279 , ]
DTSZ3.10.8.cdom = [ 4.30874274581 , 3.73943241106 , 4.20264259305 , 2.03764355589 , 3.74916738857 , 3.756983482 , 4.41045621411 , 4.85951892541 , 3.12534517091 , 4.51770394699 , 3.6613475201 , 3.37325756708 , 3.66618211257 , 3.26655896896 , 2.96347839057 , 3.12938435659 , 4.45630074632 , 3.40186721614 , 3.38384270588 , 4.98863215744 , ]
DTSZ3.20.2.bdom = [ 1.2760912569 , 1.41511161592 , 1.25564277297 , 1.31806473241 , 1.26879213762 , 1.25898172031 , 1.27610509545 , 1.33283955515 , 1.27586999752 , 1.2463622153 , 1.31286210903 , 1.3152000975 , 1.33272865075 , 1.28217657281 , 1.32650417276 , 1.36644425587 , 1.32327098864 , 1.18583367425 , 1.2973824552 , 1.28658810771 , ]
DTSZ3.20.2.cdom = [ 1.26400562048 , 1.30015715937 , 1.19743626244 , 1.29057683453 , 1.23546291875 , 1.20307041437 , 1.25998068276 , 1.28539187451 , 1.21733957073 , 1.25318141841 , 1.25246603868 , 1.28075600921 , 1.2690339776 , 1.229315867 , 1.23094662643 , 1.34169499713 , 1.30397652769 , 1.18473369406 , 1.26654369855 , 1.30970424172 , ]
DTSZ3.20.4.bdom = [ 1.50622674561 , 1.46560296925 , 1.26639943676 , 1.28813204296 , 1.23040992709 , 1.27956301056 , 1.37328474688 , 1.31210872029 , 1.26692122292 , 1.24257835874 , 1.32202014466 , 1.33738288738 , 1.30603680991 , 1.27335087211 , 1.3064318454 , 1.37962715297 , 1.29977563261 , 1.20131645134 , 1.25488432219 , 1.28481928194 , ]
DTSZ3.20.4.cdom = [ 1.29566381781 , 1.32990608865 , 1.25086944256 , 1.30103793469 , 1.21933517147 , 1.20644937354 , 1.26548484988 , 1.29957590214 , 1.23015075719 , 1.25933689998 , 1.29065839431 , 1.24514188221 , 1.27222586973 , 1.26447891136 , 1.26200840174 , 1.36245130815 , 1.31266895318 , 1.14818230453 , 1.27889818526 , 1.30143029655 , ]
DTSZ3.20.6.bdom = [ 1.60292091007 , 1.61963433194 , 1.36840461363 , 1.36446813868 , 1.31470456962 , 1.24786198575 , 1.36295000109 , 1.29645455467 , 1.26733592077 , 1.26224013288 , 1.27370712826 , 1.29659935008 , 1.2525001476 , 1.27175254544 , 1.42007049583 , 1.33483874438 , 1.26589434566 , 1.14765981944 , 1.2557871779 , 1.21376727475 , ]
DTSZ3.20.6.cdom = [ 1.24347313916 , 1.324052008 , 1.21623717922 , 1.3017153296 , 1.33876155829 , 1.20457885371 , 1.36017751202 , 1.30904783773 , 1.23522119393 , 1.27148106149 , 1.32936992306 , 1.32543941344 , 1.30714346757 , 1.32843411142 , 1.26377513133 , 1.3344283805 , 1.28248886355 , 1.19197594797 , 1.4100686433 , 1.3205484167 , ]
DTSZ3.20.8.bdom = [ 1.39365543142 , 2.06158946517 , 1.33175047704 , 1.46905415665 , 1.32375336148 , 1.33940543394 , 1.67288035055 , 1.82856297143 , 1.68542847542 , 1.29187349116 , 1.43473630078 , 1.31226053229 , 1.54822541583 , 1.52491079941 , 1.96291833632 , 1.40283256872 , 1.49117604831 , 1.21757132157 , 1.67159604912 , 1.23847267881 , ]
DTSZ3.20.8.cdom = [ 1.40541668709 , 1.47965679136 , 1.56770659414 , 1.45523912296 , 1.41024910434 , 1.2164133971 , 1.3292697741 , 1.37076430052 , 1.30448552694 , 1.2886874888 , 1.44800913202 , 1.62686694067 , 1.57530996785 , 1.59988191275 , 1.32627655797 , 1.416624912 , 1.48676864464 , 1.43722887886 , 1.50327109289 , 1.31387206417 , ]
DTSZ3.40.2.bdom = [ 1.34822154103 , 1.38267249972 , 1.37128284875 , 1.4903898244 , 1.40724062237 , 1.42712765244 , 1.32135864844 , 1.37830607086 , 1.34656918188 , 1.39468804635 , 1.32499340342 , 1.28837365965 , 1.37122760961 , 1.33328982854 , 1.2939438432 , 1.36328666956 , 1.28435719443 , 1.438995895 , 1.33896370066 , 1.34021082226 , ]
DTSZ3.40.2.cdom = [ 1.26191987688 , 1.3094002459 , 1.30684423048 , 1.37187826016 , 1.28807809188 , 1.30954670696 , 1.33708237775 , 1.33479585494 , 1.31579922195 , 1.35734701143 , 1.29476716043 , 1.2411672702 , 1.32772239693 , 1.31181535389 , 1.3200577804 , 1.35700226045 , 1.29684316719 , 1.41857585241 , 1.26602507707 , 1.30449682879 , ]
DTSZ3.40.4.bdom = [ 1.32575527538 , 1.32387448274 , 1.35498555384 , 1.3974393012 , 1.4140385635 , 1.41385231902 , 1.34098948552 , 1.36026362503 , 1.33423957378 , 1.41353256307 , 1.33250594323 , 1.26169593802 , 1.36832849398 , 1.33610764353 , 1.28925474111 , 1.35491296766 , 1.31473752037 , 1.3885761175 , 1.34331338728 , 1.32950390012 , ]
DTSZ3.40.4.cdom = [ 1.30562909188 , 1.3177739233 , 1.31823114309 , 1.34444636226 , 1.32930130951 , 1.26325718493 , 1.31013462578 , 1.3778551453 , 1.29975366871 , 1.38652714965 , 1.29473216494 , 1.25347654542 , 1.36683312006 , 1.29522951683 , 1.32371678342 , 1.27327703735 , 1.31022853689 , 1.43120354363 , 1.29764060674 , 1.33762732213 , ]
DTSZ3.40.6.bdom = [ 1.46532949017 , 1.5875273867 , 1.24021223112 , 1.41971077985 , 1.33572983684 , 1.38217440921 , 1.24021472668 , 1.37336608225 , 1.32984531044 , 1.37579485424 , 1.28746269979 , 1.24514376249 , 1.34557365147 , 1.35641419315 , 1.30453197609 , 1.36904045517 , 1.26323891442 , 1.3924426626 , 1.28817667074 , 1.29138998793 , ]
DTSZ3.40.6.cdom = [ 1.28472651557 , 1.32827857788 , 1.31465533808 , 1.35905063834 , 1.34335839544 , 1.29828313547 , 1.35415187479 , 1.34047448361 , 1.34111873883 , 1.3732270294 , 1.29434328148 , 1.23870074533 , 1.39079056735 , 1.32851655947 , 1.34995610005 , 1.31647036258 , 1.28469991975 , 1.43721705233 , 1.2859104641 , 1.30839688702 , ]
DTSZ3.40.8.bdom = [ 1.78980136334 ,
